,Unnamed: 0,OBJECTID,Agency,State,Unit ID,Unit Name,Fire_Code,Incident Indentifier,Fire Name,Protection_Type,Cause,Owner,Acres,WUI,Size Class,Size_Class_Rank,Date,Month,Day,Year,MONTHST,DAYST,YEARST,Elevation,LatNAD83,LongNAD83,created_user,created_date,last_edited_user,last_edited_date,District,GlobalID,County,Dispatch Unit ID,x,y,PresBurn,FireName,Date_cData
26178,26178,28133,BLM,NV,NVCCD,Carson City District,,,BIA 15,,Natural,,5,,B,,7/19/1984 0:00,7,18,1984,,,,5869,38.8666,-119.6343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,d35d45e3-0a0e-4f73-ad6a-60ba4d5da069,Douglas,USNVSFC,271446.3471,4305271.522,NO,,
26180,26180,28135,BLM,NV,NVCCD,Carson City District,,,HOT SPR MT,,Natural,,3,,B,,7/24/1984 0:00,7,23,1984,,,,5833,39.0499,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,79fa0423-c033-4a12-9836-a2ffead4fca8,Douglas,USNVSFC,264816.6006,4325829.466,NO,,
26181,26181,28136,BLM,NV,NVCCD,Carson City District,,,WHISKEY SP,,Human,,5,,B,,7/26/1984 0:00,7,25,1984,,,,4790,39.7832,-119.5677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,82b771b2-a438-408b-baf6-1ff576d9ecdc,Washoe,USNVSFC,280116.8352,4406848.869,NO,,
20101,20101,20443,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,J1FL,2015-NVHTF-030580,Eagle 2,,Natural,,120,,D,4,8/12/2015 0:00,8,12,2015,8,12,2015,8317,38.2248,-119.3682,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,aafeb88e-f963-46cf-a5f7-67bc34aa83a4,Mono,USNVSFC,292698.8326,4233421.949,NO,,
26184,26184,28139,BLM,NV,NVCCD,Carson City District,,,CURNOW SPR,,Natural,,40,,C,,7/30/1984 0:00,7,29,1984,,,,5338,39.7332,-119.6177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,f471f211-eb2f-45d4-bb27-8e2c76447d5d,Washoe,USNVSFC,275672.2896,4401422.605,NO,,
26185,26185,28140,BLM,NV,NVCCD,Carson City District,,,NAT OUT 4,,Natural,,5,,B,,7/30/1984 0:00,7,29,1984,,,,5118,39.7499,-119.351,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,667f55b8-adeb-4819-bf80-5c79eb83caa3,Washoe,USNVSFC,298578.7049,4402642.412,NO,,
26187,26187,28142,BLM,NV,NVCCD,Carson City District,,,GALENA,,Natural,,22,,C,,7/30/1984 0:00,7,29,1984,,,,5997,39.3832,-119.801,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,125857ab-0cbc-4019-ac26-ea8cbc969a38,Washoe,USNVSFC,258751.2838,4363045.371,NO,,
26188,26188,28143,BLM,NV,NVCCD,Carson City District,,,PLN E GROV,,Natural,,23,,C,,7/31/1984 0:00,7,30,1984,,,,5945,38.6666,-118.9843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a6036cf6-50fb-4527-96a3-0babd0d46af2,Lyon,USNVSFC,327364.8944,4281648.043,NO,,
26189,26189,28144,BLM,NV,NVCCD,Carson City District,,,TOPAZ ET 2,,Human,,3,,B,,8/4/1984 0:00,8,3,1984,,,,5115,38.6999,-119.551,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9adf53c6-c834-49d0-aece-99e4adf4221a,Douglas,USNVSFC,278158.2135,4286563.96,NO,,
26190,26190,28145,BLM,NV,NVCCD,Carson City District,,,BEDELL 4,,Human,,40,,C,,8/2/1984 0:00,8,1,1984,,,,6043,39.8666,-119.8677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,940aa160-dcaf-447d-8cd2-ff27cb0fdf3d,Washoe,USNVSFC,254719.8559,4416887.72,NO,,
26191,26191,28146,BLM,NV,NVCCD,Carson City District,,,JUMBO,,Human,,37,,C,,8/4/1984 0:00,8,3,1984,,,,7021,39.2832,-119.751,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,4b602afc-302e-4949-97fd-eb29a819b7e2,Washoe,USNVSFC,262720.3422,4351812.574,NO,,
26192,26192,28147,BLM,NV,NVCCD,Carson City District,,,ASTOR PASS,,Human,,10,,C,,8/5/1984 0:00,8,4,1984,,,,6168,40.1832,-119.7677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,b4d3d04a-a2e3-4683-81aa-b33f36610ccf,Washoe,USNVSFC,264367.0098,4451764.652,NO,,
24687,24687,26642,BLM,NV,NVCCD,Carson City District,,,BIG DEN,,Natural,,120,,D,,7/7/1985 0:00,7,6,1985,,,,6093,39.3333,-117.8009,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,554b8e91-6800-4528-967a-790dacd2c788,Churchill,USNVSFC,430974.7601,4354070.092,NO,,
26194,26194,28149,BLM,NV,NVCCD,Carson City District,,,FREDS MT 3,,Human,,25,,C,,8/8/1984 0:00,8,7,1984,,,,5978,39.7832,-119.8344,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,2dd5dc44-f4e2-4eb2-a3b5-8f9919afb788,Washoe,USNVSFC,257274.9233,4407538.424,NO,,
26195,26195,28150,BLM,NV,NVCCD,Carson City District,,,YERRINGTON,,Human,,85,,C,,8/8/1984 0:00,8,7,1984,,,,5627,38.8999,-119.1343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a77b187c-9215-4fe6-944b-4df9c41bf13d,Lyon,USNVSFC,314917.9556,4307833.745,NO,,
26196,26196,28151,BLM,NV,NVCCD,Carson City District,,,PARTICK 3,,Human,,75,,C,,8/10/1984 0:00,8,9,1984,,,,5276,39.5499,-119.5677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9772fbc8-95fe-467d-8934-7f42c969ff8e,Washoe,USNVSFC,279375.5118,4380951.48,NO,,
26199,26199,28154,BLM,NV,NVCCD,Carson City District,,,BEDELL 7,,Human,,4,,B,,8/12/1984 0:00,8,11,1984,,,,5253,39.8332,-119.7844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,51e2fbac-6f7d-4551-b382-251d55c0df42,Washoe,USNVSFC,261730.1457,4412954.473,NO,,
26200,26200,28155,BLM,NV,NVCCD,Carson City District,,,BIA 17,,Human,,70,,C,,8/12/1984 0:00,8,11,1984,,,,5276,39.9332,-119.601,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,af60b356-54d2-49d7-87cf-526a158ca76b,Washoe,USNVSFC,277749.6405,4423582.459,NO,,
26201,26201,28156,BLM,NV,NVCCD,Carson City District,,,HNGRY VA 2,,Human,,20,,C,,8/12/1984 0:00,8,11,1984,,,,5801,39.6832,-119.7844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a70fcd7f-d168-4472-8e2b-ab30862e9e72,Washoe,USNVSFC,261212.2059,4396303.022,NO,,
24806,24806,26761,BLM,NV,NVCCD,Carson City District,,,HORSESHOE,,Human,,120,,D,,6/27/1988 0:00,6,26,1988,,,,7169,38.8166,-119.6843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,5976d59a-7a66-469f-bfae-cc4c1a3e64c9,Douglas,USNVSFC,266944.4526,4299848.264,NO,,
26203,26203,28158,BLM,NV,NVCCD,Carson City District,,,ANTELOPEVA,,Human,,25,,C,,8/16/1984 0:00,8,15,1984,,,,6099,39.7666,-119.801,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,818650d7-1e70-492d-977c-5430f8fd9ca2,Washoe,USNVSFC,260077.8845,4405605.562,NO,,
26204,26204,28159,BLM,NV,NVCCD,Carson City District,,,TOPAZ EST,,Human,,30,,C,,8/2/1984 0:00,8,1,1984,,,,7126,38.7332,-119.501,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,aabff7e5-e0e0-4ce2-9a6e-8fde730f8ad0,Douglas,USNVSFC,282607.9328,4290139.939,NO,,
26108,26108,28063,BLM,NV,NVCCD,Carson City District,,,JIGGER BOB,,Natural,,120,,D,,8/14/1983 0:00,8,13,1983,,,,7083,40.0332,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a3f30046-5e83-41f9-9fc3-f40a66d14a9a,Washoe,USNVSFC,268115.1574,4434980.992,NO,,
26206,26206,28161,BLM,NV,NVCCD,Carson City District,,,SHADY OAK,,Human,,4,,B,,8/23/1984 0:00,8,22,1984,,,,7900,39.1499,-119.751,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,19d647f9-9d19-48fa-b362-4886fe24b54c,Carson City,USNVSFC,262270.8184,4337016.126,NO,,
26207,26207,28162,BLM,NV,NVCCD,Carson City District,,,AUGUSTA PK,,Natural,,1120,,F,,8/25/1984 0:00,8,24,1984,,,,6309,39.4833,-117.8343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,39d349e7-0b07-4054-9504-dd4cc11446f2,Churchill,USNVSFC,428250.0545,4370743.308,NO,,
26265,26265,28220,BLM,NV,NVCCD,Carson City District,,,CAMP CRK,,Natural,,120,,D,,6/19/1985 0:00,6,18,1985,,,,4741,39.4166,-117.9343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,ed18da66-fd8b-4734-8e7d-051b329dbbc3,Churchill,USNVSFC,419573.1907,4363425.178,NO,,
22562,22562,22964,BLM,NV,NVCCD,Carson City District,MKU4,2019-NVCCD-030493,Petersen,,Human,,119.6129483,,D,4,8/4/2019 0:00,8,4,2019,8,4,2019,6014,39.72593,-119.9687,,,,,Carson City District,ff936eca-c1e1-4216-94ca-b5c6bfb358de,Washoe,USNVSFC,245561.3942,4401553.778,NO,,
26212,26212,28167,BLM,NV,NVCCD,Carson City District,,,HOME RANCH,,Natural,,3,,B,,8/30/1984 0:00,8,29,1984,,,,5764,39.7166,-119.551,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9e50ceaf-8b3e-4f19-8ba1-6918f51c08e5,Washoe,USNVSFC,281336.4837,4399414.982,NO,,
26213,26213,28168,BLM,NV,NVCCD,Carson City District,,,SILVERCITY,,Natural,,8,,B,,8/30/1984 0:00,8,29,1984,,,,6739,39.2666,-119.6343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,43990fe4-15b6-4832-b201-899507030f83,Lyon,USNVSFC,272733.7507,4349670.204,NO,,
26214,26214,28169,BLM,NV,NVCCD,Carson City District,,,BIA 18,,Natural,,2266,,F,,8/30/1984 0:00,8,29,1984,,,,6624,39.1666,-118.8676,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,b5db1095-8085-4ed7-9ffb-726415559e05,Lyon,USNVSFC,338655.3271,4336925.737,NO,,
26215,26215,28170,BLM,NV,NVCCD,Carson City District,,,EASTGATE 2,,Natural,,30,,C,,8/30/1984 0:00,8,29,1984,,,,7320,39.2499,-117.8509,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,f4f83afa-0b27-4d96-a57c-ae0c39485307,Churchill,USNVSFC,426578.4166,4344853.81,NO,,
26072,26072,28027,BLM,NV,NVCCD,Carson City District,,,CHOWBUCK,,Human,,118,,D,,7/15/1983 0:00,7,14,1983,,,,5381,39.0332,-119.701,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,3ebacdc2-4c5a-4d90-987f-9b4997a1cb2e,Douglas,USNVSFC,266206.9201,4323932.715,NO,,
26217,26217,28172,BLM,NV,NVCCD,Carson City District,,,JOHNSON 5,,Human,,2,,B,,9/6/1984 0:00,9,5,1984,,,,5840,39.0332,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,880b5c2c-85fd-46e2-a8f6-ec5c72361f3d,Douglas,USNVSFC,264761.1764,4323975.802,NO,,
26218,26218,28173,BLM,NV,NVCCD,Carson City District,,,MIDDLE GAT,,Natural,,8,,B,,9/15/1984 0:00,9,14,1984,,,,5312,39.2666,-118.001,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,18ffb53a-563f-449b-9580-c904d257f982,Churchill,USNVSFC,413646.9888,4346839.612,NO,,
26220,26220,28175,BLM,NV,NVCCD,Carson City District,,,JUMBO 3,,Natural,,2,,B,,9/19/1984 0:00,9,18,1984,,,,6237,39.2999,-119.7343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,50140510-e314-4e4a-b654-a53efbb0f658,Washoe,USNVSFC,264217.0372,4353622.61,NO,,
26221,26221,28176,BLM,NV,NVCCD,Carson City District,,,TULE PK,,Natural,,30,,C,,9/20/1984 0:00,9,19,1984,,,,5719,39.9499,-119.7344,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,23e5b465-83a6-4169-a8ca-0815e9c10663,Washoe,USNVSFC,266406.2165,4425777.316,NO,,
26222,26222,28177,BLM,NV,NVCCD,Carson City District,,,WILCOX 2,,Human,,3,,B,,9/29/1984 0:00,9,28,1984,,,,4738,39.7332,-119.5843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,0bfa1d99-b38f-4f9a-8e41-ab49778e57fb,Washoe,USNVSFC,278534.9132,4401339.481,NO,,
26223,26223,28178,BLM,NV,NVCCD,Carson City District,,,CANOE HILL,,Human,,30,,C,,10/28/1984 0:00,10,27,1984,,,,5203,39.5666,-119.6844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,065306a7-80a5-4dd5-a769-c9cb5d86d198,Washoe,USNVSFC,269402.2811,4383098.147,NO,,
9387,9387,9654,BLM,NV,NVCCD,Carson City District,X976,,RED ROCK,,Human,1,117.5166968,,D,4,7/10/2003 0:00,7,10,2003,7,10,2003,5079,39.6346,-119.921,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,4e8cf7f4-988d-4261-9291-2da354875b5a,Washoe,USNVSFC,249319.9651,4391280.711,NO,,
26225,26225,28180,BLM,NV,NVCCD,Carson City District,,,STAND FLAG,,Human,,5,,B,,7/14/1985 0:00,7,13,1985,,,,5545,39.1499,-119.1843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a0ab9f15-218b-41d3-9727-c36d4128f252,Lyon,USNVSFC,311247.9995,4335683.523,NO,,
26227,26227,28182,BLM,NV,NVCCD,Carson City District,,,SPANISH S4,,Human,,15,,C,,7/16/1985 0:00,7,15,1985,,,,6768,39.5999,-119.751,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,2be1bab1-90c4-4fdf-9911-13a7d32a216f,Washoe,USNVSFC,263793.5025,4386967.675,NO,,
26228,26228,28183,BLM,NV,NVCCD,Carson City District,,,HODGES,,Human,,20,,C,,7/17/1985 0:00,7,16,1985,,,,7096,39.2999,-119.3677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,f593d603-730b-4602-a441-65803ee21285,Lyon,USNVSFC,295833.3977,4352730.425,NO,,
24879,24879,26834,BLM,NV,NVCCD,Carson City District,,,BIA 10,,Natural,,115,,D,,8/7/1990 0:00,8,6,1990,,,,2536,38.8499,-119.651,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,990ac4dd-0bb8-403f-a765-0f4559e91d35,Douglas,USNVSFC,269943.3764,4303459.896,NO,,
26231,26231,28186,BLM,NV,NVCCD,Carson City District,,,LENIHAN CY,,Natural,,70,,C,,7/18/1985 0:00,7,17,1985,,,,6709,39.2499,-119.6843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,86f4f100-0d51-43e0-bd14-5ca8d1a61878,Lyon,USNVSFC,268364.5266,4347943.324,NO,,
26232,26232,28187,BLM,NV,NVCCD,Carson City District,,,HARRYS SPR,,Natural,,5,,B,,7/18/1985 0:00,7,17,1985,,,,5413,39.8832,-119.9844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,eb9c6bab-3292-4013-8302-f78fada34440,Washoe,USNVSFC,244798.2744,4419057.658,NO,,
26233,26233,28188,BLM,NV,NVCCD,Carson City District,,,BEDEL FLAT,,Natural,,7300,,G,,7/18/1985 0:00,7,17,1985,,,,5358,39.8499,-119.801,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9f665eb9-e50b-453a-a945-9e9eb95b7270,Washoe,USNVSFC,260367.5377,4414852.752,NO,,
26234,26234,28189,BLM,NV,NVCCD,Carson City District,,,SANTIAGO,,Human,,3,,B,,7/24/1985 0:00,7,23,1985,,,,5545,39.1999,-119.6677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,129f575f-792e-4daa-a032-d0cd4210d06d,Carson City,USNVSFC,269633.6667,4342350.972,NO,,
14250,14250,14551,BLM,NV,NVCCD,Carson City District,D9BU,,EAST LEG,,Natural,1,113.5240594,,D,4,6/29/2008 0:00,6,29,2008,6,29,2008,5427,39.6767,-118.215,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c8644cdc-bd0d-4040-b352-8a993d4a1d39,Churchill,USNVSFC,395799.0495,4392580.526,NO,,
26237,26237,28192,BLM,NV,NVCCD,Carson City District,,,NEW PASS 2,,Natural,,2,,B,,7/27/1985 0:00,7,26,1985,,,,5741,39.6166,-117.5509,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,8ce392a5-5eca-4058-b59f-75733c68f929,Churchill,USNVSFC,452713.2638,4385349.939,NO,,
26238,26238,28193,BLM,NV,NVCCD,Carson City District,,,BIA 13,,Natural,,30,,C,,7/28/1985 0:00,7,27,1985,,,,5741,40.2666,-119.6677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,41053c8f-d287-4d44-846f-31f6333d079e,Washoe,USNVSFC,273160.3363,4460762.487,NO,,
26239,26239,28194,BLM,NV,NVCCD,Carson City District,,,COCOON MTS,,Natural,,5600,,G,,7/29/1985 0:00,7,28,1985,,,,6168,39.1833,-118.5676,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,4bbb2d5f-d98c-4196-b763-30541463a493,Churchill,USNVSFC,364606.2512,4338288.272,NO,,
26240,26240,28195,BLM,NV,NVCCD,Carson City District,,,COCOON 2,,Natural,,4000,,F,,7/29/1985 0:00,7,28,1985,,,,6391,39.2666,-118.5676,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,ee6ae4a7-f537-4ef3-963d-84a78e7c987f,Churchill,USNVSFC,364766.2421,4347533.221,NO,,
26241,26241,28196,BLM,NV,NVCCD,Carson City District,,,EDMONDS 2,,Human,,2,,B,,8/4/1985 0:00,8,3,1985,,,,5958,39.1832,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,d333097c-4fa1-419e-b8a5-414bdc919fff,Carson City,USNVSFC,265259.7159,4340625.634,NO,,
26242,26242,28197,BLM,NV,NVCCD,Carson City District,,,SUN VALLEY,,Human,,2,,B,,8/9/1985 0:00,8,8,1985,,,,7343,39.6166,-119.7844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9f77f2dc-47a1-45a6-be49-2ab68d8db027,Washoe,USNVSFC,260982.7668,4388909.884,NO,,
26243,26243,28198,BLM,NV,NVCCD,Carson City District,,,BIA 16,,Human,,10,,C,,8/18/1985 0:00,8,17,1985,,,,6033,39.6332,-119.2843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,cc456e14-6cd4-49f0-9e17-7aef5a71876a,Washoe,USNVSFC,303963.7671,4389540.721,NO,,
26245,26245,28200,BLM,NV,NVCCD,Carson City District,,,TRACY PWPL,,Human,,10,,C,,8/25/1985 0:00,8,24,1985,,,,4695,39.5832,-119.4843,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,9bc2a08d-0d29-4f34-8232-ee9a5b047077,Washoe,USNVSFC,286644.5152,4384446.517,NO,,
26247,26247,28202,BLM,NV,NVCCD,Carson City District,,,VIRGNIA RG,,Human,,3,,B,,10/5/1985 0:00,10,4,1985,,,,7083,39.1999,-119.701,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,f8791e49-ea54-4f0e-8a10-8dd7bf157a0d,Carson City,USNVSFC,266757.6517,4342436.197,NO,,
3261,3261,3478,BLM,NV,NVCCD,Carson City District,J665,NV-CCD-J766,GRANITEPIT,,Human,1,110,,D,4,6/16/1999 0:00,6,16,1999,6,16,1999,4646,39.6124,-119.7349,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,6444a514-e2f5-42f6-b546-68f7ab4c9005,Washoe,USNVSFC,265218.3373,4388313.034,NO,,
26253,26253,28208,BLM,NV,NVCCD,Carson City District,,,RTHAND CY,,Natural,,7,,B,,5/16/1985 0:00,5,15,1985,,,,6972,39.7666,-119.5177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,ab239260-94e0-4b37-8711-e8f06a41648d,Washoe,USNVSFC,284347.2216,4404884.493,NO,,
26255,26255,28210,BLM,NV,NVCCD,Carson City District,,,HUNGRY VA,,Natural,,10,,C,,5/19/1985 0:00,5,18,1985,,,,5988,39.7332,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,0050ce49-f1ee-41e8-8031-c2cdb7461cbc,Washoe,USNVSFC,267101.4756,4401677.874,NO,,
26256,26256,28211,BLM,NV,NVCCD,Carson City District,,,TABLE MTN,,Human,,5,,B,,5/21/1985 0:00,5,20,1985,,,,6056,39.2832,-119.3677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a48a358a-5ee3-4ebc-a1b2-e5a2fdda0ac3,Lyon,USNVSFC,295784.8619,4350876.799,NO,,
8525,8525,8787,BIA,NV,NVWNA,Western Nevada Agency,,,SCHURZ,,Human,2,110,,D,4,4/8/2000 0:00,4,8,2000,4,8,2000,4144,38.9891,-118.8349,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,5bcbe63e-4bce-4b2c-b3eb-2c7c3d2ca076,Mineral,USNVSFC,341082.6954,4317168.339,NO,,
26258,26258,28213,BLM,NV,NVCCD,Carson City District,,,BIA 2,,Natural,,10,,C,,5/23/1985 0:00,5,22,1985,,,,7044,39.6999,-119.351,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,f17ce1a4-5c28-4f1c-9417-432f86769e08,Washoe,USNVSFC,298433.076,4397092.3,NO,,
26259,26259,28214,BLM,NV,NVCCD,Carson City District,,,EDWARDS CR,,Natural,,55,,C,,5/25/1985 0:00,5,24,1985,,,,6184,39.4833,-117.7176,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,cdcc9e87-91ef-4176-886e-1577da02ed5b,Churchill,USNVSFC,438286.3848,4370656.877,NO,,
26260,26260,28215,BLM,NV,NVCCD,Carson City District,,,EASTGATE,,Human,,35,,C,,5/28/1985 0:00,5,27,1985,,,,4665,39.3499,-117.851,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,7ec467bd-bd7f-4405-9a53-0c2e44f20eae,Churchill,USNVSFC,426674.1985,4355951.816,NO,,
24893,24893,26848,BLM,NV,NVCCD,Carson City District,,,DFW 11,,Undetermined,,110,,D,,8/12/1990 0:00,8,11,1990,,,,4987,39.5832,-119.9677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,3b66e1db-b66b-49c1-a738-e8b35dade80b,Washoe,USNVSFC,245122.9122,4385706.269,NO,,
26263,26263,28218,BLM,NV,NVCCD,Carson City District,,,GANDER RD,,Human,,3,,B,,6/17/1985 0:00,6,16,1985,,,,5784,39.2832,-119.751,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a2c73afd-6b4a-4759-93ad-82afe615a070,Washoe,USNVSFC,262720.3422,4351812.574,NO,,
26209,26209,28164,BLM,NV,NVCCD,Carson City District,,,MT COMO,,Natural,,110,,D,,8/28/1984 0:00,8,27,1984,,,,5361,39.0166,-119.451,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,311ab209-41be-417a-a4c9-262f4cfdcd33,Douglas,USNVSFC,287799.65,4321477.028,NO,,
29192,29192,31147,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,R5KA,2024-NVHTF-030885,Mono Basin,,Natural,,110,,D,,8/5/2024 0:00,8,5,2024,,,,8602,38.27670525,-118.8314627,,,,,Carson City District,74c01fa8-1cb9-4d00-b96c-66ddf41af859,Mineral,USNVSFC,339802.123,4238103.116,NO,,
26267,26267,28222,BLM,NV,NVCCD,Carson City District,,,HOME RNCH,,Natural,,3,,B,,6/19/1985 0:00,6,18,1985,,,,6319,39.7332,-119.551,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,4bfed91d-1d5e-4683-8f44-f2796b23c463,Washoe,USNVSFC,281388.9522,4401257.67,NO,,
26268,26268,28223,BLM,NV,NVCCD,Carson City District,,,HOT SPR MT,,Natural,,10,,C,,6/19/1985 0:00,6,18,1985,,,,6594,39.0666,-119.7177,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,3dc50e66-7b1c-4c4d-a608-6f5fd7db4b97,Douglas,USNVSFC,264872.0447,4327683.135,NO,,
20811,20811,21211,C&L,NV,NVTMFX,Truckee Meadows Fire Protection District,KZM4,2017-NVTMFX-030109,Bottom,,Human,,108.6730831,,D,4,4/20/2017 0:00,4,20,2017,4,20,2017,3858,40.31881,-119.7913,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,384dcc08-1d45-48bb-9c69-4394ecbcee80,Washoe,USNVSFC,262831.7962,4466882.618,NO,,
26270,26270,28225,BLM,NV,NVCCD,Carson City District,,,OLINGHOUSE,,Natural,,15,,C,,6/19/1985 0:00,6,18,1985,,,,5623,39.6666,-119.451,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,a23c47a0-c8fd-4854-9fbd-fe0a144aee6c,Washoe,USNVSFC,289757.4247,4393625.556,NO,,
